order_item_id,order_id,product_id,quantity,unit_price,total_price
OI005191,ORD01739,P1247,1,12671.6,12671.6
OI005192,ORD01739,P1364,1,233.47,233.47
OI005193,ORD01740,P1126,1,2435.5,2435.5
OI005194,ORD01740,P1796,2,15570.26,31140.52
OI005195,ORD01740,P1211,1,15606.64,15606.64
OI005196,ORD01741,P1392,1,2073.51,2073.51
OI005197,ORD01741,P1902,2,10605.99,21211.98
OI005198,ORD01741,P1731,1,1856.03,1856.03
OI005199,ORD01741,P1223,2,12581.63,25163.26
OI005200,ORD01742,P1528,1,9625.72,9625.72
OI005201,ORD01742,P1073,1,3030.98,3030.98
OI005202,ORD01742,P0831,1,1943.53,1943.53
OI005203,ORD01742,P0558,3,7172.15,21516.45
OI005204,ORD01743,P1907,1,1451.81,1451.81
OI005205,ORD01743,P1017,1,5202.4,5202.4
OI005206,ORD01743,P1388,1,9694.42,9694.42
OI005207,ORD01744,P0274,1,12363.38,12363.38
OI005208,ORD01744,P1094,1,1734.44,1734.44
OI005209,ORD01744,P1701,1,5481.39,5481.39
OI005210,ORD01745,P1089,1,1483.62,1483.62
OI005211,ORD01745,P0922,1,13763.07,13763.07
OI005212,ORD01745,P0864,1,208.15,208.15
OI005213,ORD01745,P1279,1,1088.55,1088.55
OI005214,ORD01746,P1841,1,1690.53,1690.53
OI005215,ORD01746,P1872,1,8278.56,8278.56
OI005216,ORD01747,P1391,1,241.78,241.78
OI005217,ORD01747,P0599,1,1000.32,1000.32
OI005218,ORD01747,P0498,1,14983.14,14983.14
OI005219,ORD01747,P0821,1,2580.32,2580.32
OI005220,ORD01747,P1885,1,2000.26,2000.26
OI005221,ORD01748,P0373,1,4784.37,4784.37
OI005222,ORD01748,P0610,1,2743.04,2743.04
OI005223,ORD01748,P1461,1,1521.24,1521.24
OI005224,ORD01749,P1085,1,1681.48,1681.48
OI005225,ORD01749,P0138,1,17557.26,17557.26
OI005226,ORD01749,P0598,2,6055.58,12111.16
OI005227,ORD01749,P0554,1,4623.44,4623.44
OI005228,ORD01749,P0357,2,2549.87,5099.74
OI005229,ORD01750,P0655,1,3130.68,3130.68
OI005230,ORD01750,P0183,1,7980.81,7980.81
OI005231,ORD01750,P1520,1,2000.21,2000.21
OI005232,ORD01750,P0702,1,5884.55,5884.55
OI005233,ORD01750,P1124,1,3344.18,3344.18
OI005234,ORD01751,P0748,1,12500.9,12500.9
OI005235,ORD01751,P0972,1,159.62,159.62
OI005236,ORD01751,P1066,2,9156.64,18313.28
OI005237,ORD01752,P0180,2,1797.31,3594.62
OI005238,ORD01753,P1436,2,684.8,1369.6
OI005239,ORD01753,P1404,1,1850.13,1850.13
OI005240,ORD01754,P1235,1,11917.56,11917.56
OI005241,ORD01754,P1707,1,4781.23,4781.23
OI005242,ORD01754,P0797,1,6732.88,6732.88
OI005243,ORD01755,P1364,1,204.91,204.91
OI005244,ORD01755,P0158,1,2514.34,2514.34
OI005245,ORD01755,P0997,1,1570.97,1570.97
OI005246,ORD01756,P0755,1,4831.76,4831.76
OI005247,ORD01756,P0189,1,1626.87,1626.87
OI005248,ORD01756,P0461,1,7313.49,7313.49
OI005249,ORD01756,P1678,1,19057.66,19057.66
OI005250,ORD01756,P0217,1,1117.49,1117.49
OI005251,ORD01757,P0369,1,1633.18,1633.18
OI005252,ORD01758,P1521,1,4708.86,4708.86
OI005253,ORD01758,P1007,1,1316.55,1316.55
OI005254,ORD01758,P0042,2,2029.61,4059.22
OI005255,ORD01758,P1690,1,2542.57,2542.57
OI005256,ORD01758,P0337,1,2843.38,2843.38
OI005257,ORD01759,P1017,1,4820.64,4820.64
OI005258,ORD01759,P0631,2,5779.21,11558.42
OI005259,ORD01759,P1182,1,8204.39,8204.39
OI005260,ORD01760,P1508,1,1563.35,1563.35
OI005261,ORD01760,P0806,1,1787.68,1787.68
OI005262,ORD01760,P0734,1,7742.21,7742.21
OI005263,ORD01760,P1733,1,1402.31,1402.31
OI005264,ORD01761,P1655,1,9852.42,9852.42
OI005265,ORD01761,P0444,1,9483.77,9483.77
OI005266,ORD01761,P0491,1,3743.9,3743.9
OI005267,ORD01761,P0984,1,362.5,362.5
OI005268,ORD01761,P1448,3,1993.75,5981.25
OI005269,ORD01762,P0955,2,3195.58,6391.16
OI005270,ORD01762,P0191,1,3217.43,3217.43
OI005271,ORD01762,P1649,1,7217.64,7217.64
OI005272,ORD01762,P0806,1,1487.83,1487.83
OI005273,ORD01762,P1864,1,18660.39,18660.39
OI005274,ORD01763,P0079,1,9607.54,9607.54
OI005275,ORD01763,P1856,1,10743.03,10743.03
OI005276,ORD01764,P1881,1,8155.76,8155.76
OI005277,ORD01764,P1264,1,260.02,260.02
OI005278,ORD01764,P0153,1,1590.72,1590.72
OI005279,ORD01764,P1865,1,5774.11,5774.11
OI005280,ORD01764,P0195,1,2938.53,2938.53
OI005281,ORD01765,P0038,2,1406.22,2812.44
OI005282,ORD01765,P1349,1,2008.42,2008.42
OI005283,ORD01766,P0656,1,2558.44,2558.44
OI005284,ORD01766,P1291,1,425.47,425.47
OI005285,ORD01766,P1248,1,1674.59,1674.59
OI005286,ORD01767,P1260,1,2686.06,2686.06
OI005287,ORD01767,P1429,1,12381.93,12381.93
OI005288,ORD01767,P0789,1,2345.17,2345.17
OI005289,ORD01768,P1301,1,1636.49,1636.49
OI005290,ORD01768,P0392,1,4093.74,4093.74
OI005291,ORD01768,P0467,1,9291.79,9291.79
OI005292,ORD01769,P1564,1,144.61,144.61
OI005293,ORD01769,P0034,1,4198.33,4198.33
OI005294,ORD01769,P0062,2,9870.77,19741.54
OI005295,ORD01769,P1033,1,938.52,938.52
OI005296,ORD01769,P0673,1,6812.61,6812.61
OI005297,ORD01770,P0029,1,2995.05,2995.05
OI005298,ORD01770,P1038,2,14380.03,28760.06
OI005299,ORD01770,P1391,1,266.36,266.36
OI005300,ORD01770,P0382,2,1045.14,2090.28
OI005301,ORD01770,P0254,1,2964.24,2964.24
OI005302,ORD01771,P1318,1,7616.82,7616.82
OI005303,ORD01771,P0380,1,6590.89,6590.89
OI005304,ORD01771,P1196,1,5302.63,5302.63
OI005305,ORD01772,P1312,1,2215.77,2215.77
OI005306,ORD01772,P0481,1,10044.33,10044.33
OI005307,ORD01773,P0756,1,3070.5,3070.5
OI005308,ORD01773,P0355,1,8322.82,8322.82
OI005309,ORD01774,P1851,1,1448.12,1448.12
OI005310,ORD01774,P0607,1,4071.18,4071.18
OI005311,ORD01774,P1672,1,2643.49,2643.49
OI005312,ORD01774,P0811,1,3564.28,3564.28
OI005313,ORD01775,P1856,1,9586.43,9586.43
OI005314,ORD01775,P0977,1,2363.91,2363.91
OI005315,ORD01775,P1799,1,5139.83,5139.83
OI005316,ORD01775,P0263,1,4223.55,4223.55
OI005317,ORD01776,P0431,1,3132.59,3132.59
OI005318,ORD01776,P0996,1,1480.03,1480.03
OI005319,ORD01776,P0932,2,4726.01,9452.02
OI005320,ORD01777,P1608,2,2349.25,4698.5
OI005321,ORD01777,P1931,1,6120.96,6120.96
OI005322,ORD01777,P0919,1,15707.8,15707.8
OI005323,ORD01778,P1589,1,6924.04,6924.04
OI005324,ORD01778,P1995,1,8151.16,8151.16
OI005325,ORD01778,P1942,1,8358.64,8358.64
OI005326,ORD01778,P1726,1,8802.37,8802.37
OI005327,ORD01778,P1561,1,4816.13,4816.13
OI005328,ORD01779,P0405,1,361.47,361.47
OI005329,ORD01780,P0308,1,485.87,485.87
OI005330,ORD01780,P0267,1,2623.3,2623.3
OI005331,ORD01780,P1908,1,2246.15,2246.15
OI005332,ORD01780,P0324,1,10197.8,10197.8
OI005333,ORD01781,P1363,1,2247.69,2247.69
OI005334,ORD01782,P0404,1,5524.52,5524.52
OI005335,ORD01782,P0587,1,1286.38,1286.38
OI005336,ORD01783,P1390,1,4146.28,4146.28
OI005337,ORD01783,P1083,1,970.19,970.19
OI005338,ORD01783,P1236,1,876.08,876.08
OI005339,ORD01784,P0746,1,2392.3,2392.3
OI005340,ORD01784,P1850,1,203.08,203.08
OI005341,ORD01784,P1111,2,2264.66,4529.32
OI005342,ORD01784,P0729,2,7434.77,14869.54
OI005343,ORD01784,P1218,1,915.5,915.5
OI005344,ORD01785,P0963,1,2589.43,2589.43
OI005345,ORD01786,P1644,3,3279.37,9838.11
OI005346,ORD01787,P0948,1,5103.09,5103.09
OI005347,ORD01787,P1555,1,5974.41,5974.41
OI005348,ORD01787,P0848,1,181.74,181.74
OI005349,ORD01788,P1065,2,6151.72,12303.44
OI005350,ORD01789,P1790,1,2740.12,2740.12
OI005351,ORD01789,P1554,1,2230.23,2230.23
OI005352,ORD01790,P1813,1,354.51,354.51
OI005353,ORD01790,P0539,1,9581.81,9581.81
OI005354,ORD01790,P1206,1,12836.79,12836.79
OI005355,ORD01791,P0110,1,10271.79,10271.79
OI005356,ORD01792,P1049,1,2166.37,2166.37
OI005357,ORD01792,P1679,1,865.14,865.14
OI005358,ORD01792,P1230,1,1731.68,1731.68
OI005359,ORD01793,P0346,1,9646.58,9646.58
OI005360,ORD01793,P0055,1,4805.67,4805.67
OI005361,ORD01793,P1145,1,3150.23,3150.23
OI005362,ORD01793,P0992,1,1198.67,1198.67
OI005363,ORD01793,P1201,1,1864.94,1864.94
OI005364,ORD01794,P1198,1,1483.62,1483.62
OI005365,ORD01794,P1811,1,15928.73,15928.73
OI005366,ORD01794,P0795,1,3491.42,3491.42
OI005367,ORD01794,P0820,1,5514.7,5514.7
OI005368,ORD01794,P0766,1,1238.93,1238.93
OI005369,ORD01795,P1744,1,6001.21,6001.21
OI005370,ORD01795,P0604,1,5417.23,5417.23
OI005371,ORD01795,P0308,1,579.21,579.21
OI005372,ORD01795,P1727,1,8162.11,8162.11
OI005373,ORD01796,P1734,1,1171.43,1171.43
OI005374,ORD01796,P2000,2,1087.75,2175.5
OI005375,ORD01796,P1462,1,582.12,582.12
OI005376,ORD01796,P1934,1,7160.97,7160.97
OI005377,ORD01796,P1037,1,4162.15,4162.15
OI005378,ORD01797,P0689,1,2440.0,2440.0
OI005379,ORD01798,P0101,1,9343.75,9343.75
OI005380,ORD01798,P0112,1,7550.11,7550.11
OI005381,ORD01798,P0006,1,1827.4,1827.4
OI005382,ORD01799,P0096,1,2749.92,2749.92
OI005383,ORD01799,P1561,1,4767.8,4767.8
OI005384,ORD01799,P1622,1,943.0,943.0
OI005385,ORD01799,P1424,1,9903.22,9903.22
OI005386,ORD01799,P1799,1,5468.45,5468.45
OI005387,ORD01800,P1578,1,7384.34,7384.34
OI005388,ORD01800,P0471,1,2809.94,2809.94
OI005389,ORD01801,P1101,2,4385.52,8771.04
OI005390,ORD01802,P0364,2,5103.55,10207.1
OI005391,ORD01802,P1524,1,5548.29,5548.29
OI005392,ORD01803,P1711,3,621.17,1863.51
OI005393,ORD01804,P0242,1,10133.87,10133.87
OI005394,ORD01804,P0981,1,2884.75,2884.75
OI005395,ORD01805,P0054,1,3635.38,3635.38
OI005396,ORD01805,P0249,1,7040.14,7040.14
OI005397,ORD01805,P0907,3,1826.18,5478.54
OI005398,ORD01806,P0400,1,991.31,991.31
OI005399,ORD01806,P0179,1,2056.95,2056.95
OI005400,ORD01806,P1017,1,5243.08,5243.08
OI005401,ORD01806,P1680,1,21085.93,21085.93
OI005402,ORD01806,P1057,1,892.73,892.73
OI005403,ORD01807,P0803,1,7212.85,7212.85
OI005404,ORD01807,P0310,1,2922.37,2922.37
OI005405,ORD01807,P1381,2,6885.63,13771.26
OI005406,ORD01807,P1292,1,2074.91,2074.91
OI005407,ORD01807,P0599,1,1010.9,1010.9
OI005408,ORD01808,P0031,1,1976.1,1976.1
OI005409,ORD01809,P1244,2,3356.27,6712.54
OI005410,ORD01809,P1901,1,745.47,745.47
OI005411,ORD01809,P1585,2,1044.79,2089.58
OI005412,ORD01809,P0629,1,2121.47,2121.47
OI005413,ORD01809,P1757,1,13155.25,13155.25
OI005414,ORD01810,P0311,2,4321.2,8642.4
OI005415,ORD01810,P1650,1,4960.19,4960.19
OI005416,ORD01811,P0745,2,4353.7,8707.4
OI005417,ORD01811,P0963,1,2739.83,2739.83
OI005418,ORD01811,P0092,1,12851.8,12851.8
OI005419,ORD01812,P1206,1,14885.8,14885.8
OI005420,ORD01812,P1047,1,13879.12,13879.12
OI005421,ORD01812,P0146,1,12514.55,12514.55
OI005422,ORD01812,P0591,1,13790.97,13790.97
OI005423,ORD01812,P1124,1,3677.61,3677.61
OI005424,ORD01813,P1568,1,1450.92,1450.92
OI005425,ORD01814,P0367,2,433.13,866.26
OI005426,ORD01815,P1029,1,2924.9,2924.9
OI005427,ORD01815,P1953,1,1437.61,1437.61
OI005428,ORD01815,P1786,1,7843.92,7843.92
OI005429,ORD01816,P0339,1,2122.82,2122.82
OI005430,ORD01816,P1968,2,1632.18,3264.36
OI005431,ORD01816,P0510,1,760.97,760.97
OI005432,ORD01817,P1402,1,2693.88,2693.88
OI005433,ORD01818,P0856,1,1105.67,1105.67
OI005434,ORD01819,P1753,1,1709.21,1709.21
OI005435,ORD01819,P1142,1,423.6,423.6
OI005436,ORD01819,P1228,1,6999.63,6999.63
OI005437,ORD01820,P1256,1,266.88,266.88
OI005438,ORD01820,P1884,1,24319.14,24319.14
OI005439,ORD01821,P1842,1,8861.69,8861.69
OI005440,ORD01821,P0544,1,4178.61,4178.61
OI005441,ORD01821,P1865,1,5412.26,5412.26
OI005442,ORD01821,P1849,1,1871.03,1871.03
OI005443,ORD01822,P0219,1,594.19,594.19
OI005444,ORD01822,P1541,1,1958.1,1958.1
OI005445,ORD01822,P0654,1,2247.45,2247.45
OI005446,ORD01822,P0756,1,3436.6,3436.6
OI005447,ORD01822,P0978,1,12588.68,12588.68
OI005448,ORD01823,P0869,2,1926.93,3853.86
OI005449,ORD01823,P0977,2,2397.49,4794.98
OI005450,ORD01823,P1716,1,7006.29,7006.29
OI005451,ORD01823,P1339,1,3504.66,3504.66
OI005452,ORD01823,P1120,1,6000.37,6000.37
OI005453,ORD01824,P1231,1,7203.73,7203.73
OI005454,ORD01824,P0056,2,2926.25,5852.5
OI005455,ORD01824,P0184,1,4633.6,4633.6
OI005456,ORD01825,P0109,1,681.09,681.09
OI005457,ORD01826,P0562,1,9118.6,9118.6
OI005458,ORD01826,P1629,2,4801.22,9602.44
OI005459,ORD01827,P0520,1,2571.85,2571.85
OI005460,ORD01827,P0853,2,684.26,1368.52
OI005461,ORD01827,P0059,1,2179.98,2179.98
OI005462,ORD01827,P0975,1,887.17,887.17
OI005463,ORD01828,P1472,1,5156.22,5156.22
OI005464,ORD01828,P0668,1,724.99,724.99
OI005465,ORD01828,P1697,2,3005.92,6011.84
OI005466,ORD01829,P1217,1,837.67,837.67
OI005467,ORD01829,P1784,2,10691.82,21383.64
OI005468,ORD01829,P0278,1,10791.53,10791.53
OI005469,ORD01829,P0298,1,4996.41,4996.41
OI005470,ORD01830,P1504,2,3398.96,6797.92
OI005471,ORD01830,P1378,1,440.89,440.89
OI005472,ORD01830,P0060,1,5397.37,5397.37
OI005473,ORD01830,P1598,1,603.84,603.84
OI005474,ORD01830,P1699,3,2082.69,6248.07
OI005475,ORD01831,P1400,1,6173.95,6173.95
OI005476,ORD01831,P0479,1,7803.74,7803.74
OI005477,ORD01831,P0797,2,7120.22,14240.44
OI005478,ORD01831,P0238,1,4214.69,4214.69
OI005479,ORD01831,P0024,1,12713.56,12713.56
OI005480,ORD01832,P1721,1,518.81,518.81
OI005481,ORD01832,P1508,1,1412.82,1412.82
OI005482,ORD01832,P1406,1,1443.43,1443.43
OI005483,ORD01832,P1674,1,4223.58,4223.58
OI005484,ORD01833,P1272,1,6488.56,6488.56
OI005485,ORD01833,P1901,1,713.03,713.03
OI005486,ORD01834,P0011,1,5065.1,5065.1
OI005487,ORD01835,P0815,1,8617.48,8617.48
OI005488,ORD01835,P1510,1,2304.01,2304.01
OI005489,ORD01836,P0682,3,820.8,2462.4
OI005490,ORD01837,P1197,1,588.13,588.13
OI005491,ORD01837,P1318,2,6948.99,13897.98
OI005492,ORD01838,P0350,2,1490.92,2981.84
OI005493,ORD01838,P0460,1,2007.25,2007.25
OI005494,ORD01838,P0716,1,11066.44,11066.44
OI005495,ORD01838,P0384,1,5422.04,5422.04
OI005496,ORD01838,P1538,1,885.85,885.85
OI005497,ORD01839,P1532,2,3464.85,6929.7
OI005498,ORD01839,P1896,1,178.42,178.42
OI005499,ORD01839,P0884,1,9459.04,9459.04
OI005500,ORD01839,P1563,1,7959.86,7959.86
OI005501,ORD01840,P1552,1,3891.95,3891.95
OI005502,ORD01840,P0897,1,6295.55,6295.55
OI005503,ORD01841,P1181,2,1274.48,2548.96
OI005504,ORD01841,P0256,1,5903.66,5903.66
OI005505,ORD01842,P0807,1,6083.44,6083.44
OI005506,ORD01842,P1204,1,1884.94,1884.94
OI005507,ORD01842,P1722,1,9167.26,9167.26
OI005508,ORD01842,P1194,1,4863.32,4863.32
OI005509,ORD01842,P0601,1,4409.19,4409.19
OI005510,ORD01843,P0582,1,423.95,423.95
OI005511,ORD01843,P1763,1,2262.28,2262.28
OI005512,ORD01843,P0282,1,5870.97,5870.97
OI005513,ORD01844,P1585,2,1117.11,2234.22
OI005514,ORD01844,P0021,1,4879.52,4879.52
OI005515,ORD01844,P0748,1,11318.39,11318.39
OI005516,ORD01844,P0115,1,5163.48,5163.48
OI005517,ORD01844,P1829,1,20870.73,20870.73
OI005518,ORD01845,P1193,1,5798.62,5798.62
OI005519,ORD01845,P1165,1,8336.5,8336.5
OI005520,ORD01846,P1905,1,2710.03,2710.03
OI005521,ORD01846,P1328,1,8689.45,8689.45
OI005522,ORD01846,P1004,1,15954.94,15954.94
OI005523,ORD01846,P1605,1,6308.75,6308.75
OI005524,ORD01846,P0418,1,3166.13,3166.13
OI005525,ORD01847,P1186,1,9151.81,9151.81
OI005526,ORD01847,P0760,2,16230.48,32460.96
OI005527,ORD01847,P1185,1,327.53,327.53
OI005528,ORD01847,P0552,1,1935.88,1935.88
OI005529,ORD01847,P1634,1,2430.34,2430.34
OI005530,ORD01848,P0090,1,4458.34,4458.34
OI005531,ORD01849,P1180,2,3438.7,6877.4
OI005532,ORD01850,P0639,1,6494.12,6494.12
OI005533,ORD01851,P1206,2,14128.82,28257.64
OI005534,ORD01851,P1635,1,12175.51,12175.51
OI005535,ORD01851,P1903,1,2663.48,2663.48
OI005536,ORD01852,P1141,3,648.16,1944.48
OI005537,ORD01852,P0458,1,14082.75,14082.75
OI005538,ORD01852,P0900,1,5053.09,5053.09
OI005539,ORD01852,P1538,1,760.2,760.2
OI005540,ORD01853,P0586,1,4053.45,4053.45
OI005541,ORD01853,P0135,1,5796.48,5796.48
OI005542,ORD01853,P0469,1,1810.67,1810.67
OI005543,ORD01853,P1117,1,3586.71,3586.71
OI005544,ORD01853,P1743,1,14348.45,14348.45
OI005545,ORD01854,P1130,1,3302.38,3302.38
OI005546,ORD01854,P1459,1,4720.63,4720.63
OI005547,ORD01854,P1394,1,7533.17,7533.17
OI005548,ORD01854,P0887,2,14947.82,29895.64
OI005549,ORD01855,P0810,1,438.17,438.17
OI005550,ORD01855,P1454,1,3531.8,3531.8
OI005551,ORD01856,P0553,1,6279.42,6279.42
OI005552,ORD01856,P0450,1,4239.3,4239.3
OI005553,ORD01857,P1884,1,22401.47,22401.47
OI005554,ORD01857,P1776,1,2438.53,2438.53
OI005555,ORD01857,P0892,1,4899.98,4899.98
OI005556,ORD01857,P1020,2,7071.61,14143.22
OI005557,ORD01858,P0051,1,13414.72,13414.72
OI005558,ORD01859,P1365,1,2827.43,2827.43
OI005559,ORD01859,P0227,1,1669.75,1669.75
OI005560,ORD01859,P1608,1,2383.43,2383.43
OI005561,ORD01860,P0417,1,1118.8,1118.8
OI005562,ORD01860,P0324,1,9339.16,9339.16
OI005563,ORD01861,P1425,1,6057.35,6057.35
OI005564,ORD01861,P0768,1,9910.82,9910.82
OI005565,ORD01861,P1628,1,2160.08,2160.08
OI005566,ORD01861,P1196,3,5563.08,16689.24
OI005567,ORD01861,P1014,1,2520.11,2520.11
OI005568,ORD01862,P0607,3,3422.27,10266.81
OI005569,ORD01863,P1422,1,4838.8,4838.8
OI005570,ORD01863,P0815,1,8471.44,8471.44
OI005571,ORD01863,P1078,1,4998.5,4998.5
OI005572,ORD01863,P0246,1,3925.48,3925.48
OI005573,ORD01863,P1660,2,1118.84,2237.68
OI005574,ORD01864,P1095,1,7170.07,7170.07
OI005575,ORD01864,P1715,2,599.2,1198.4
OI005576,ORD01864,P0773,1,1100.31,1100.31
OI005577,ORD01864,P0242,1,8951.95,8951.95
OI005578,ORD01864,P0059,1,2218.86,2218.86
OI005579,ORD01865,P1427,1,5342.83,5342.83
OI005580,ORD01865,P0332,1,10194.5,10194.5
OI005581,ORD01865,P0462,2,377.98,755.96
OI005582,ORD01866,P1957,1,1850.8,1850.8
OI005583,ORD01866,P1151,1,9802.73,9802.73
OI005584,ORD01866,P0571,1,226.22,226.22
OI005585,ORD01866,P0231,1,4503.35,4503.35
OI005586,ORD01866,P0495,1,6002.45,6002.45
OI005587,ORD01867,P1824,1,3259.88,3259.88
OI005588,ORD01867,P0227,2,1485.19,2970.38
OI005589,ORD01867,P1308,1,5480.33,5480.33
OI005590,ORD01868,P1076,1,12440.91,12440.91
OI005591,ORD01868,P1310,1,7262.26,7262.26
OI005592,ORD01869,P0770,1,7177.06,7177.06
OI005593,ORD01869,P0950,1,2446.41,2446.41
OI005594,ORD01869,P0331,1,4545.66,4545.66
OI005595,ORD01870,P1993,1,419.48,419.48
OI005596,ORD01870,P0591,1,12807.22,12807.22
OI005597,ORD01870,P1192,1,3155.88,3155.88
OI005598,ORD01870,P0729,1,6523.09,6523.09
OI005599,ORD01871,P1725,1,1074.25,1074.25
OI005600,ORD01871,P0714,1,7603.81,7603.81
OI005601,ORD01871,P0883,1,16639.81,16639.81
OI005602,ORD01871,P0141,1,2236.11,2236.11
OI005603,ORD01872,P0008,1,5227.7,5227.7
OI005604,ORD01872,P1099,1,4440.99,4440.99
OI005605,ORD01872,P0447,1,8179.61,8179.61
OI005606,ORD01873,P1130,1,3399.0,3399.0
OI005607,ORD01873,P0174,1,8400.5,8400.5
OI005608,ORD01873,P0890,1,1365.38,1365.38
OI005609,ORD01873,P1535,1,5160.66,5160.66
OI005610,ORD01873,P0990,2,191.46,382.92
OI005611,ORD01874,P1554,1,2180.81,2180.81
OI005612,ORD01875,P1853,1,1174.6,1174.6
OI005613,ORD01875,P1017,2,5112.39,10224.78
OI005614,ORD01875,P0247,1,1538.99,1538.99
OI005615,ORD01875,P1150,1,8066.28,8066.28
OI005616,ORD01875,P1005,1,8091.92,8091.92
OI005617,ORD01876,P1868,2,4736.32,9472.64
OI005618,ORD01876,P0077,1,1397.5,1397.5
OI005619,ORD01876,P0783,1,2978.85,2978.85
OI005620,ORD01877,P1479,1,3114.27,3114.27
OI005621,ORD01877,P0859,2,7657.42,15314.84
OI005622,ORD01877,P0086,1,389.31,389.31
OI005623,ORD01877,P1500,1,4172.08,4172.08
OI005624,ORD01878,P0792,1,2731.46,2731.46
OI005625,ORD01878,P0186,1,6452.92,6452.92
OI005626,ORD01878,P0235,1,10118.23,10118.23
OI005627,ORD01878,P0364,1,4639.71,4639.71
OI005628,ORD01878,P1211,1,15975.44,15975.44
OI005629,ORD01879,P1618,1,1241.66,1241.66
OI005630,ORD01879,P1739,1,2827.97,2827.97
OI005631,ORD01880,P1056,1,3684.5,3684.5
OI005632,ORD01881,P0915,1,15619.54,15619.54
OI005633,ORD01881,P0349,1,10623.6,10623.6
OI005634,ORD01882,P1165,1,8023.75,8023.75
OI005635,ORD01883,P1070,2,2215.98,4431.96
OI005636,ORD01883,P0256,1,5773.14,5773.14
OI005637,ORD01883,P1091,1,1922.36,1922.36
OI005638,ORD01884,P1442,1,12853.76,12853.76
OI005639,ORD01884,P1936,1,17097.9,17097.9
OI005640,ORD01884,P1751,1,2697.13,2697.13
OI005641,ORD01884,P0787,1,2056.79,2056.79
OI005642,ORD01884,P0910,1,20593.75,20593.75
OI005643,ORD01885,P1975,2,1471.47,2942.94
OI005644,ORD01886,P0430,2,8867.25,17734.5
OI005645,ORD01886,P0775,1,7496.8,7496.8
OI005646,ORD01886,P1344,1,3082.34,3082.34
OI005647,ORD01886,P0067,1,1663.0,1663.0
OI005648,ORD01887,P0124,1,3592.19,3592.19
OI005649,ORD01888,P1304,1,7734.69,7734.69
OI005650,ORD01889,P0747,2,1809.31,3618.62
OI005651,ORD01889,P1693,1,716.86,716.86
OI005652,ORD01890,P0298,1,4438.08,4438.08
OI005653,ORD01890,P0781,1,663.7,663.7
OI005654,ORD01891,P0670,1,5227.06,5227.06
OI005655,ORD01891,P0311,1,4813.02,4813.02
OI005656,ORD01892,P0877,1,1453.75,1453.75
OI005657,ORD01892,P1851,1,1480.73,1480.73
OI005658,ORD01892,P0559,1,2727.1,2727.1
OI005659,ORD01892,P1490,2,13879.99,27759.98
OI005660,ORD01893,P1223,1,12144.86,12144.86
OI005661,ORD01893,P0904,1,2211.89,2211.89
OI005662,ORD01893,P1241,1,3440.84,3440.84
OI005663,ORD01893,P0770,3,8050.38,24151.14
OI005664,ORD01894,P1082,2,7329.93,14659.86
OI005665,ORD01894,P0440,1,642.53,642.53
OI005666,ORD01894,P1481,1,1737.34,1737.34
OI005667,ORD01894,P1086,1,10703.02,10703.02
OI005668,ORD01895,P1873,1,4891.97,4891.97
OI005669,ORD01895,P1358,1,400.51,400.51
OI005670,ORD01895,P0776,1,6126.15,6126.15
OI005671,ORD01896,P1156,1,3005.33,3005.33
OI005672,ORD01896,P0903,1,715.33,715.33
OI005673,ORD01896,P0387,1,338.32,338.32
OI005674,ORD01896,P1700,1,13293.81,13293.81
OI005675,ORD01896,P1977,1,1782.88,1782.88
OI005676,ORD01897,P1074,1,954.66,954.66
OI005677,ORD01897,P0355,1,8122.04,8122.04
OI005678,ORD01897,P0483,1,1961.03,1961.03
OI005679,ORD01898,P1572,1,198.93,198.93
OI005680,ORD01899,P1318,1,7831.28,7831.28
OI005681,ORD01899,P0589,1,1303.5,1303.5
OI005682,ORD01899,P0412,1,4876.12,4876.12
OI005683,ORD01900,P1023,1,3868.86,3868.86
OI005684,ORD01900,P1986,1,9859.74,9859.74
OI005685,ORD01900,P0542,1,4291.34,4291.34
OI005686,ORD01901,P0586,1,3815.62,3815.62
OI005687,ORD01901,P1049,1,2123.87,2123.87
OI005688,ORD01902,P1491,2,10725.69,21451.38
OI005689,ORD01903,P0704,1,5917.81,5917.81
OI005690,ORD01903,P1532,1,4069.19,4069.19
OI005691,ORD01903,P0510,1,814.81,814.81
OI005692,ORD01903,P1429,1,12341.09,12341.09
OI005693,ORD01903,P1591,1,1788.03,1788.03
OI005694,ORD01904,P1179,1,171.43,171.43
OI005695,ORD01904,P0285,1,4838.4,4838.4
OI005696,ORD01904,P0568,3,4247.42,12742.26
OI005697,ORD01905,P1258,1,849.53,849.53
OI005698,ORD01906,P0638,1,1035.76,1035.76
OI005699,ORD01906,P0945,1,3350.62,3350.62
OI005700,ORD01906,P1525,1,8405.6,8405.6
OI005701,ORD01906,P0585,1,6074.95,6074.95
OI005702,ORD01907,P0702,1,5384.72,5384.72
OI005703,ORD01907,P0931,1,6792.52,6792.52
OI005704,ORD01907,P0097,2,5294.49,10588.98
OI005705,ORD01907,P1914,1,940.13,940.13
OI005706,ORD01908,P0699,1,2056.54,2056.54
OI005707,ORD01908,P0412,1,5121.48,5121.48
OI005708,ORD01909,P1539,1,4466.23,4466.23
OI005709,ORD01909,P1101,1,4804.17,4804.17
OI005710,ORD01909,P0272,2,635.57,1271.14
OI005711,ORD01910,P0323,1,10133.77,10133.77
OI005712,ORD01910,P0600,1,1889.77,1889.77
