review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R02074,CUST4353,P1848,5,Good value for money.,2020-11-16,Positive
R02075,CUST3479,P0915,3,"Average quality, meets expectations.",2025-08-05,Neutral
R02076,CUST1156,P1256,3,"Product is okay, nothing special.",2024-11-21,Neutral
R02077,CUST1616,P1298,5,Quality is great for the price.,2024-03-26,Positive
R02078,CUST0054,P0753,4,Works as expected.,2025-11-03,Positive
R02079,CUST3370,P0721,5,Good value for money.,2025-07-06,Positive
R02080,CUST3307,P1727,4,Works as expected.,2024-10-18,Positive
R02081,CUST4809,P0276,5,Works as expected.,2025-08-01,Positive
R02082,CUST1568,P0449,2,Disappointed with the build quality.,2024-11-22,Negative
R02083,CUST0981,P0382,5,"Excellent product, highly recommended!",2025-09-05,Positive
R02084,CUST3129,P0463,4,Quality is great for the price.,2025-10-22,Positive
R02085,CUST3447,P1250,2,Poor customer service experience.,2025-01-27,Negative
R02086,CUST4414,P1912,4,Very satisfied with the purchase.,2025-09-08,Positive
R02087,CUST0402,P0306,4,Very satisfied with the purchase.,2025-03-11,Positive
R02088,CUST4050,P0706,3,"Product is okay, nothing special.",2022-06-18,Neutral
R02089,CUST0771,P1469,5,Quality is great for the price.,2022-10-02,Positive
R02090,CUST3545,P1052,3,"Product is okay, nothing special.",2022-08-10,Neutral
R02091,CUST2902,P1604,4,Works as expected.,2025-05-04,Positive
R02092,CUST4330,P0843,5,Good value for money.,2025-11-14,Positive
R02093,CUST3416,P0059,4,Quality is great for the price.,2025-06-10,Positive
R02094,CUST2135,P1807,4,Good value for money.,2022-08-29,Positive
R02095,CUST0981,P1211,3,Decent product for the price.,2024-07-07,Neutral
R02096,CUST2823,P1941,5,Works as expected.,2022-07-29,Positive
R02097,CUST4185,P0260,1,Not worth the money.,2024-05-25,Negative
R02098,CUST4862,P1051,4,Works as expected.,2024-08-07,Positive
R02099,CUST0809,P1964,5,"Excellent product, highly recommended!",2023-08-12,Positive
R02100,CUST0611,P1761,5,Works as expected.,2025-05-03,Positive
R02101,CUST2295,P1605,4,"Excellent product, highly recommended!",2025-05-09,Positive
R02102,CUST3992,P1972,4,"Excellent product, highly recommended!",2024-12-11,Positive
R02103,CUST0958,P1975,5,Works as expected.,2023-07-07,Positive
R02104,CUST4698,P1203,5,Very satisfied with the purchase.,2024-07-10,Positive
R02105,CUST3803,P0794,5,Very satisfied with the purchase.,2023-09-24,Positive
R02106,CUST1808,P1013,5,Very satisfied with the purchase.,2025-07-24,Positive
R02107,CUST0812,P1229,4,Very satisfied with the purchase.,2025-10-20,Positive
R02108,CUST2608,P1691,5,Works as expected.,2025-09-11,Positive
R02109,CUST1728,P1096,2,Not worth the money.,2025-07-06,Negative
R02110,CUST1837,P0913,5,Quality is great for the price.,2023-07-30,Positive
R02111,CUST3970,P0195,3,Decent product for the price.,2024-10-26,Neutral
R02112,CUST4498,P0306,5,"Excellent product, highly recommended!",2025-10-23,Positive
R02113,CUST0934,P0918,4,"Excellent product, highly recommended!",2023-09-29,Positive
R02114,CUST2463,P0515,5,Good value for money.,2023-03-10,Positive
R02115,CUST0422,P0617,5,Quality is great for the price.,2023-10-17,Positive
R02116,CUST4669,P1179,1,Poor customer service experience.,2025-10-31,Negative
R02117,CUST2455,P1688,5,Good value for money.,2025-10-11,Positive
R02118,CUST0627,P0549,4,Very satisfied with the purchase.,2021-12-29,Positive
R02119,CUST1073,P1171,5,"Excellent product, highly recommended!",2024-01-02,Positive
R02120,CUST4088,P1224,4,Good value for money.,2023-07-14,Positive
R02121,CUST2226,P0132,3,Decent product for the price.,2025-10-26,Neutral
R02122,CUST4857,P1154,5,Works as expected.,2025-05-31,Positive
R02123,CUST4365,P1827,3,Decent product for the price.,2025-10-18,Neutral
R02124,CUST3184,P1925,4,Very satisfied with the purchase.,2021-11-26,Positive
R02125,CUST1649,P1610,5,Good value for money.,2025-09-03,Positive
R02126,CUST0096,P0965,4,Very satisfied with the purchase.,2023-08-11,Positive
R02127,CUST0997,P1466,2,Stopped working after a week.,2023-08-21,Negative
R02128,CUST3119,P1566,5,Good value for money.,2025-11-05,Positive
R02129,CUST4267,P1977,5,"Excellent product, highly recommended!",2023-01-09,Positive
R02130,CUST2309,P1313,4,"Excellent product, highly recommended!",2025-01-28,Positive
R02131,CUST1210,P0297,4,"Excellent product, highly recommended!",2023-06-01,Positive
R02132,CUST4046,P0627,4,Good value for money.,2021-09-24,Positive
R02133,CUST0524,P0951,4,Very satisfied with the purchase.,2025-10-22,Positive
R02134,CUST2898,P1087,5,Good value for money.,2025-05-08,Positive
R02135,CUST0585,P0081,5,Good value for money.,2025-04-16,Positive
R02136,CUST2712,P0298,4,Works as expected.,2025-01-01,Positive
R02137,CUST1658,P0428,4,Good value for money.,2024-08-25,Positive
R02138,CUST1478,P1138,5,Quality is great for the price.,2025-03-29,Positive
R02139,CUST4327,P1141,4,Very satisfied with the purchase.,2023-11-09,Positive
R02140,CUST2097,P0800,5,"Excellent product, highly recommended!",2024-10-17,Positive
R02141,CUST2091,P0870,3,"Product is okay, nothing special.",2025-06-19,Neutral
R02142,CUST3708,P0278,3,"Average quality, meets expectations.",2025-05-27,Neutral
R02143,CUST3330,P1355,5,"Excellent product, highly recommended!",2024-06-28,Positive
R02144,CUST1980,P1920,3,"Average quality, meets expectations.",2023-02-26,Neutral
R02145,CUST2217,P1703,5,Works as expected.,2025-09-12,Positive
R02146,CUST1274,P1972,3,"Product is okay, nothing special.",2025-02-05,Neutral
R02147,CUST3388,P0556,5,Quality is great for the price.,2025-10-24,Positive
R02148,CUST0041,P0242,4,Quality is great for the price.,2025-09-05,Positive
R02149,CUST2032,P1774,3,Decent product for the price.,2024-07-16,Neutral
R02150,CUST3384,P1077,5,"Excellent product, highly recommended!",2023-11-05,Positive
R02151,CUST2224,P1812,4,Quality is great for the price.,2024-10-15,Positive
R02152,CUST0468,P1731,4,Good value for money.,2024-10-23,Positive
R02153,CUST3245,P1532,4,Good value for money.,2024-06-10,Positive
R02154,CUST2984,P0679,3,"Product is okay, nothing special.",2025-02-16,Neutral
R02155,CUST4245,P0759,2,Disappointed with the build quality.,2025-07-21,Negative
R02156,CUST0666,P0045,5,Quality is great for the price.,2025-03-16,Positive
R02157,CUST0366,P1219,4,Works as expected.,2025-10-10,Positive
R02158,CUST3451,P0018,5,Very satisfied with the purchase.,2025-01-17,Positive
R02159,CUST0283,P1971,5,Works as expected.,2025-04-09,Positive
R02160,CUST3324,P0643,5,Quality is great for the price.,2024-12-06,Positive
R02161,CUST3722,P0566,5,Quality is great for the price.,2020-03-29,Positive
R02162,CUST1744,P0792,4,Quality is great for the price.,2024-07-19,Positive
R02163,CUST0166,P0117,3,"Product is okay, nothing special.",2025-06-06,Neutral
R02164,CUST2356,P0604,5,Good value for money.,2024-04-11,Positive
R02165,CUST0931,P1039,4,Good value for money.,2024-10-29,Positive
R02166,CUST3667,P1194,5,Works as expected.,2025-04-26,Positive
R02167,CUST4981,P1328,4,Very satisfied with the purchase.,2024-05-03,Positive
R02168,CUST1719,P1393,3,Decent product for the price.,2022-08-04,Neutral
R02169,CUST3110,P0586,5,Good value for money.,2024-11-17,Positive
R02170,CUST1935,P1076,3,Decent product for the price.,2023-06-19,Neutral
R02171,CUST2084,P1679,5,Good value for money.,2025-11-14,Positive
R02172,CUST0935,P1591,4,"Excellent product, highly recommended!",2022-01-16,Positive
R02173,CUST2162,P0699,5,Very satisfied with the purchase.,2025-03-24,Positive
R02174,CUST4005,P0944,5,"Excellent product, highly recommended!",2022-01-15,Positive
R02175,CUST4370,P0248,5,Very satisfied with the purchase.,2021-08-16,Positive
R02176,CUST2647,P0913,5,Very satisfied with the purchase.,2025-09-27,Positive
R02177,CUST1842,P0614,4,Works as expected.,2025-03-20,Positive
R02178,CUST1151,P0246,3,"Average quality, meets expectations.",2024-11-28,Neutral
R02179,CUST0627,P0013,4,"Excellent product, highly recommended!",2024-03-16,Positive
R02180,CUST3720,P1579,5,Good value for money.,2023-08-14,Positive
R02181,CUST3939,P0179,4,Quality is great for the price.,2024-12-09,Positive
R02182,CUST4282,P1107,3,"Average quality, meets expectations.",2023-06-24,Neutral
R02183,CUST2472,P0585,4,Good value for money.,2025-04-18,Positive
R02184,CUST2617,P1841,3,"Product is okay, nothing special.",2025-05-23,Neutral
R02185,CUST0376,P0294,5,Very satisfied with the purchase.,2024-02-11,Positive
R02186,CUST4913,P0548,5,Works as expected.,2025-07-12,Positive
R02187,CUST1938,P1626,5,Works as expected.,2025-10-15,Positive
R02188,CUST1142,P0668,4,Good value for money.,2025-06-19,Positive
R02189,CUST0427,P1658,3,It's fine but could be better.,2024-10-07,Neutral
R02190,CUST2344,P1929,4,Works as expected.,2025-11-12,Positive
R02191,CUST0117,P0345,5,Good value for money.,2025-10-05,Positive
R02192,CUST4520,P0616,3,"Average quality, meets expectations.",2025-02-24,Neutral
R02193,CUST1693,P1471,2,Stopped working after a week.,2025-11-08,Negative
R02194,CUST0625,P1093,4,Quality is great for the price.,2023-12-16,Positive
R02195,CUST4354,P0864,4,Quality is great for the price.,2025-09-08,Positive
R02196,CUST3906,P0444,5,Good value for money.,2023-11-03,Positive
R02197,CUST3144,P1365,4,Good value for money.,2025-09-24,Positive
R02198,CUST2668,P1257,4,Very satisfied with the purchase.,2025-03-17,Positive
R02199,CUST0815,P0632,5,"Excellent product, highly recommended!",2025-08-18,Positive
R02200,CUST4569,P1542,3,"Average quality, meets expectations.",2025-10-31,Neutral
R02201,CUST0808,P0027,5,Very satisfied with the purchase.,2025-01-05,Positive
R02202,CUST4443,P1383,4,Very satisfied with the purchase.,2023-11-03,Positive
R02203,CUST4158,P0037,5,Works as expected.,2025-03-19,Positive
R02204,CUST2241,P1398,3,It's fine but could be better.,2025-09-15,Neutral
R02205,CUST0464,P0258,3,It's fine but could be better.,2023-11-27,Neutral
R02206,CUST3941,P1533,4,Quality is great for the price.,2021-10-16,Positive
R02207,CUST2703,P0863,5,Good value for money.,2025-06-23,Positive
R02208,CUST2306,P1582,5,"Excellent product, highly recommended!",2024-06-23,Positive
R02209,CUST4100,P1913,2,Stopped working after a week.,2025-09-25,Negative
R02210,CUST4982,P1586,3,It's fine but could be better.,2023-06-19,Neutral
R02211,CUST1775,P1532,5,Very satisfied with the purchase.,2024-01-31,Positive
R02212,CUST4532,P0988,5,Good value for money.,2022-03-02,Positive
R02213,CUST3494,P0682,3,Decent product for the price.,2025-01-28,Neutral
R02214,CUST0558,P1328,5,"Excellent product, highly recommended!",2025-01-15,Positive
R02215,CUST3087,P1294,5,Very satisfied with the purchase.,2025-06-16,Positive
R02216,CUST1430,P0793,4,Very satisfied with the purchase.,2025-11-09,Positive
R02217,CUST1553,P1481,3,"Product is okay, nothing special.",2025-07-18,Neutral
R02218,CUST1110,P0564,3,"Average quality, meets expectations.",2025-08-26,Neutral
R02219,CUST3605,P0364,4,"Excellent product, highly recommended!",2025-03-18,Positive
R02220,CUST0322,P1898,3,"Product is okay, nothing special.",2023-09-26,Neutral
R02221,CUST2327,P0383,5,Quality is great for the price.,2023-04-20,Positive
R02222,CUST2692,P0486,4,Good value for money.,2024-05-02,Positive
R02223,CUST4991,P0366,5,Very satisfied with the purchase.,2023-01-21,Positive
R02224,CUST4731,P1412,5,"Excellent product, highly recommended!",2025-09-05,Positive
R02225,CUST2641,P0027,5,Very satisfied with the purchase.,2025-06-13,Positive
R02226,CUST3767,P0492,1,Poor customer service experience.,2025-10-17,Negative
R02227,CUST3178,P0828,5,Very satisfied with the purchase.,2025-09-16,Positive
R02228,CUST2828,P1822,5,"Excellent product, highly recommended!",2025-09-01,Positive
R02229,CUST0048,P0047,5,Works as expected.,2023-08-26,Positive
R02230,CUST1842,P1551,4,"Excellent product, highly recommended!",2024-08-24,Positive
R02231,CUST4691,P1584,4,"Excellent product, highly recommended!",2024-08-28,Positive
R02232,CUST2078,P0159,3,It's fine but could be better.,2025-02-08,Neutral
R02233,CUST0095,P1701,4,Very satisfied with the purchase.,2023-05-18,Positive
R02234,CUST4226,P1933,5,"Excellent product, highly recommended!",2022-05-12,Positive
R02235,CUST3098,P0614,5,"Excellent product, highly recommended!",2025-10-22,Positive
R02236,CUST4470,P1833,5,"Excellent product, highly recommended!",2025-05-19,Positive
R02237,CUST2708,P1069,4,Works as expected.,2025-10-21,Positive
R02238,CUST1505,P0824,2,Not worth the money.,2025-03-14,Negative
R02239,CUST4859,P1090,1,Stopped working after a week.,2023-08-10,Negative
R02240,CUST0534,P1259,5,Good value for money.,2024-06-08,Positive
R02241,CUST1919,P1180,4,Very satisfied with the purchase.,2025-07-07,Positive
R02242,CUST0214,P0582,2,Disappointed with the build quality.,2025-03-27,Negative
R02243,CUST0906,P0851,5,Very satisfied with the purchase.,2023-12-08,Positive
R02244,CUST2598,P1910,4,Works as expected.,2024-11-22,Positive
R02245,CUST2245,P1479,2,Stopped working after a week.,2025-07-04,Negative
R02246,CUST3973,P1421,3,"Average quality, meets expectations.",2025-01-01,Neutral
R02247,CUST4558,P1023,5,Quality is great for the price.,2025-01-24,Positive
R02248,CUST0899,P0750,4,Very satisfied with the purchase.,2023-03-24,Positive
R02249,CUST0924,P1222,5,Good value for money.,2023-07-20,Positive
R02250,CUST4591,P1121,3,Decent product for the price.,2025-09-21,Neutral
R02251,CUST3976,P1629,5,Works as expected.,2025-08-12,Positive
R02252,CUST1759,P0440,4,Good value for money.,2025-07-02,Positive
R02253,CUST2608,P1133,4,Very satisfied with the purchase.,2025-01-09,Positive
R02254,CUST1567,P1974,5,Very satisfied with the purchase.,2024-08-28,Positive
R02255,CUST4483,P1700,5,Good value for money.,2025-02-01,Positive
R02256,CUST4371,P0385,5,Good value for money.,2024-06-07,Positive
R02257,CUST2428,P1153,4,Very satisfied with the purchase.,2023-12-05,Positive
R02258,CUST0771,P1419,5,Very satisfied with the purchase.,2023-03-04,Positive
R02259,CUST1747,P1754,3,Decent product for the price.,2024-02-10,Neutral
R02260,CUST4053,P0031,2,Stopped working after a week.,2025-08-07,Negative
R02261,CUST3351,P1423,4,"Excellent product, highly recommended!",2024-07-06,Positive
R02262,CUST2844,P1259,5,Works as expected.,2023-06-26,Positive
R02263,CUST0480,P1599,5,Very satisfied with the purchase.,2023-10-21,Positive
R02264,CUST2504,P0519,5,"Excellent product, highly recommended!",2025-01-15,Positive
R02265,CUST4131,P1367,5,Works as expected.,2022-08-14,Positive
R02266,CUST1170,P1652,4,Quality is great for the price.,2025-10-23,Positive
R02267,CUST3092,P1967,4,Good value for money.,2023-10-11,Positive
R02268,CUST1165,P0933,5,"Excellent product, highly recommended!",2022-06-09,Positive
R02269,CUST0289,P1297,3,"Average quality, meets expectations.",2025-06-02,Neutral
R02270,CUST2507,P0939,4,"Excellent product, highly recommended!",2021-01-07,Positive
R02271,CUST1925,P1242,4,Quality is great for the price.,2024-06-26,Positive
R02272,CUST2864,P0665,5,Very satisfied with the purchase.,2025-07-23,Positive
R02273,CUST2165,P0422,5,Quality is great for the price.,2023-03-19,Positive
R02274,CUST0580,P0806,4,Good value for money.,2025-05-22,Positive
R02275,CUST0428,P1845,4,Quality is great for the price.,2024-08-01,Positive
R02276,CUST4683,P1898,2,Stopped working after a week.,2024-06-17,Negative
R02277,CUST0711,P1364,3,"Average quality, meets expectations.",2025-09-14,Neutral
R02278,CUST2254,P0112,1,Stopped working after a week.,2023-12-07,Negative
R02279,CUST1342,P1059,3,"Product is okay, nothing special.",2025-04-14,Neutral
R02280,CUST4057,P1712,4,Works as expected.,2025-10-04,Positive
R02281,CUST0650,P1759,5,Very satisfied with the purchase.,2024-12-31,Positive
R02282,CUST4565,P1546,5,"Excellent product, highly recommended!",2023-04-26,Positive
R02283,CUST3974,P1322,4,Very satisfied with the purchase.,2024-01-15,Positive
R02284,CUST3280,P1467,5,Works as expected.,2025-06-13,Positive
R02285,CUST2099,P1033,4,Quality is great for the price.,2025-11-06,Positive
R02286,CUST4667,P0268,4,"Excellent product, highly recommended!",2023-12-19,Positive
R02287,CUST3022,P1798,5,"Excellent product, highly recommended!",2025-10-08,Positive
R02288,CUST1767,P1669,4,Very satisfied with the purchase.,2025-11-09,Positive
R02289,CUST2656,P0435,4,Works as expected.,2024-11-20,Positive
R02290,CUST4332,P0451,5,Quality is great for the price.,2023-02-25,Positive
R02291,CUST1200,P0499,3,It's fine but could be better.,2022-06-26,Neutral
R02292,CUST4877,P0693,5,"Excellent product, highly recommended!",2022-01-07,Positive
R02293,CUST1560,P0637,4,Good value for money.,2024-07-28,Positive
R02294,CUST2682,P0873,5,"Excellent product, highly recommended!",2024-04-16,Positive
R02295,CUST4516,P0721,4,Quality is great for the price.,2025-05-27,Positive
R02296,CUST0033,P0567,5,Quality is great for the price.,2022-03-09,Positive
R02297,CUST4500,P1462,5,Very satisfied with the purchase.,2024-08-20,Positive
R02298,CUST4763,P0321,2,Disappointed with the build quality.,2024-10-11,Negative
R02299,CUST1681,P0149,5,Very satisfied with the purchase.,2024-09-24,Positive
