product_id,product_name,category,brand,price,stock_quantity,rating,added_date
P1594,Classic CyclingHelmet 336,Sports,FitFlex,2968.91,1654,4.8,2021-01-20
P1595,Mini Jeans 952,Fashion,SilkRoute,5193.71,1823,3.27,2025-07-24
P1596,Mini Speaker 465,Electronics,NovaTech,4676.22,1207,3.53,2022-11-09
P1597,Mini Jeans 887,Fashion,VogueLane,2361.32,606,3.43,2019-08-31
P1598,Prime Moisturizer 724,Beauty,GlowMist,669.93,529,4.25,2021-09-19
P1599,Ultra Headphones 910,Electronics,PixelPro,1993.26,101,4.76,2020-10-02
P1600,Pro Lamp 141,Home,ComfortLiving,8767.87,531,3.53,2024-03-09
P1601,Pro WaterBottle 761,Sports,PeakGear,4543.38,667,3.3,2024-05-30
P1602,Ultra Vacuum 710,Home,Nestoria,5097.79,1591,4.5,2022-09-26
P1603,Classic Serum 538,Beauty,LuxeCare,191.35,343,3.4,2019-10-20
P1604,Prime Handbag 628,Fashion,SilkRoute,3654.54,588,4.38,2021-05-28
P1605,Prime Cooker 872,Home,ComfortLiving,6770.09,1065,4.75,2025-04-20
P1606,Pro Sneakers 988,Fashion,Trendify,592.34,695,3.48,2019-09-20
P1607,Mini Vacuum 796,Home,CasaPro,5717.95,1090,4.36,2025-05-03
P1608,Mini T-Shirt 466,Fashion,Trendify,2379.85,79,4.48,2019-03-24
P1609,Smart Handbag 243,Fashion,SilkRoute,2032.97,1048,3.56,2021-02-21
P1610,Ultra Sneakers 201,Fashion,VogueLane,943.36,1528,3.4,2022-04-23
P1611,Pro Lamp 208,Home,ComfortLiving,4723.79,902,3.99,2024-08-10
P1612,Prime Headphones 754,Electronics,SoundWave,6727.68,358,4.33,2023-05-30
P1613,Ultra Sneakers 524,Fashion,Trendify,570.23,177,3.26,2022-10-29
P1614,Classic Perfume 353,Beauty,GlowMist,806.36,1923,4.09,2024-04-06
P1615,Prime Perfume 106,Beauty,LuxeCare,829.83,29,4.2,2024-12-27
P1616,Classic Moisturizer 714,Beauty,AuraSkin,1429.09,1166,4.11,2025-05-08
P1617,Smart Dress 761,Fashion,VogueLane,5480.39,558,3.82,2020-12-10
P1618,Classic Handbag 778,Fashion,UrbanWear,1256.17,1064,4.42,2021-06-10
P1619,Ultra Serum 307,Beauty,LuxeCare,1921.86,1971,3.9,2023-11-08
P1620,Classic TennisRacket 375,Sports,Sportify,7226.54,726,4.58,2019-12-12
P1621,Ultra Lamp 311,Home,Hearthstone,8614.66,37,3.74,2023-12-03
P1622,Prime Moisturizer 309,Beauty,GlowMist,986.73,1885,4.21,2025-06-26
P1623,Mini SofaCover 562,Home,Hearthstone,9898.16,204,3.62,2022-02-06
P1624,Prime Blender 272,Home,HomeEssence,13248.19,1559,3.21,2024-09-28
P1625,Smart Tablet 379,Electronics,ElectroMax,1824.15,649,3.4,2022-05-21
P1626,Smart Charger 906,Electronics,NovaTech,1973.4,558,4.34,2025-09-29
P1627,Mini Lipstick 173,Beauty,LuxeCare,1089.76,448,4.32,2020-12-31
P1628,Pro SofaCover 841,Home,ComfortLiving,2088.69,1449,4.21,2020-07-20
P1629,Classic Table 818,Home,HomeEssence,4860.65,1625,4.5,2023-11-07
P1630,Smart WaterBottle 200,Sports,ProActive,8581.0,251,4.7,2020-10-15
P1631,Classic CyclingHelmet 101,Sports,FitFlex,430.4,505,3.77,2020-02-20
P1632,Smart Blender 580,Home,Hearthstone,1881.96,417,3.58,2025-09-17
P1633,Classic Perfume 152,Beauty,GlowMist,1256.79,1574,3.79,2024-03-28
P1634,Pro Headphones 801,Electronics,PixelPro,2655.44,1947,3.81,2023-08-30
P1635,Ultra Blender 295,Home,Nestoria,12354.1,1249,3.67,2025-01-18
P1636,Pro Lamp 771,Home,HomeEssence,5031.93,60,4.79,2022-06-28
P1637,Pro YogaMat 464,Sports,FitFlex,3681.41,424,3.84,2023-09-12
P1638,Smart Handbag 408,Fashion,Trendify,1187.15,443,4.53,2024-09-26
P1639,Prime SofaCover 557,Home,HomeEssence,11637.28,934,3.7,2021-09-09
P1640,Pro T-Shirt 785,Fashion,Trendify,278.6,294,3.51,2019-11-09
P1641,Smart Vacuum 415,Home,ComfortLiving,2901.91,219,3.84,2020-08-03
P1642,Pro Mask 375,Beauty,GlowMist,2111.19,1287,3.83,2023-08-21
P1643,Mini Vacuum 847,Home,HomeEssence,6823.31,415,3.82,2023-09-09
P1644,Classic CyclingHelmet 590,Sports,Endura,3774.97,1452,3.51,2019-12-31
P1645,Pro Jeans 599,Fashion,SilkRoute,3747.5,1699,3.92,2020-12-01
P1646,Smart FaceWash 680,Beauty,VelvetTouch,1527.97,631,4.38,2022-12-23
P1647,Mini Mask 142,Beauty,GlowMist,863.77,1677,3.87,2021-01-23
P1648,Mini Dress 420,Fashion,VogueLane,652.12,143,4.28,2023-02-18
P1649,Classic Dumbbell 261,Sports,ProActive,8448.54,1631,4.62,2023-10-01
P1650,Pro YogaMat 933,Sports,FitFlex,5292.41,1493,4.74,2019-10-19
P1651,Smart Speaker 580,Electronics,Voltix,5277.62,1965,3.78,2025-06-06
P1652,Prime Table 242,Home,CasaPro,10178.74,419,3.59,2025-03-16
P1653,Pro Dress 653,Fashion,SilkRoute,2479.99,1269,4.13,2024-04-07
P1654,Prime Jacket 716,Fashion,VogueLane,3703.06,503,3.83,2025-03-08
P1655,Pro SofaCover 888,Home,HomeEssence,10154.69,532,4.47,2023-03-24
P1656,Ultra Vacuum 124,Home,Nestoria,871.62,1729,4.09,2022-05-08
P1657,Prime YogaMat 701,Sports,PeakGear,3951.3,20,4.41,2024-10-21
P1658,Prime Vacuum 699,Home,HomeEssence,1931.86,1435,4.74,2023-11-30
P1659,Pro Dumbbell 121,Sports,Endura,3364.21,108,4.59,2022-03-04
P1660,Mini T-Shirt 945,Fashion,SilkRoute,1299.61,575,4.76,2021-12-16
P1661,Smart Tablet 486,Electronics,PixelPro,10049.48,1517,4.04,2022-09-15
P1662,Pro Speaker 346,Electronics,PixelPro,11778.38,602,3.32,2021-09-21
P1663,Pro Serum 524,Beauty,VelvetTouch,2223.38,1630,4.05,2024-11-26
P1664,Mini Vacuum 422,Home,CasaPro,9700.69,888,3.86,2024-08-11
P1665,Smart Vacuum 274,Home,Nestoria,9154.36,1236,4.24,2022-10-18
P1666,Prime YogaMat 959,Sports,Sportify,7172.93,786,3.27,2021-02-22
P1667,Ultra Table 904,Home,HomeEssence,2338.26,98,4.06,2020-07-29
P1668,Mini Jeans 931,Fashion,Trendify,2812.63,1194,3.49,2024-12-05
P1669,Ultra CyclingHelmet 624,Sports,PeakGear,6872.49,1954,4.05,2022-06-12
P1670,Prime Moisturizer 456,Beauty,VelvetTouch,1700.68,3,4.78,2025-03-22
P1671,Classic Speaker 196,Electronics,Voltix,5348.22,1752,3.35,2022-05-17
P1672,Ultra Sneakers 416,Fashion,UrbanWear,2858.44,452,3.68,2019-03-06
P1673,Classic PowerBank 529,Electronics,SoundWave,9984.6,1266,3.78,2019-12-21
P1674,Pro T-Shirt 553,Fashion,UrbanWear,4040.21,1403,4.36,2025-03-28
P1675,Ultra Table 651,Home,Nestoria,8680.83,1087,3.7,2024-11-13
P1676,Smart Smartwatch 498,Electronics,ElectroMax,9753.86,757,3.9,2022-06-20
P1677,Pro Moisturizer 909,Beauty,VelvetTouch,1346.56,1990,4.13,2023-07-30
P1678,Classic Tablet 401,Electronics,NovaTech,20622.23,128,3.9,2023-05-18
P1679,Mini Serum 937,Beauty,AuraSkin,870.27,708,4.02,2021-10-21
P1680,Mini Headphones 897,Electronics,NovaTech,20427.7,650,3.82,2022-11-20
P1681,Smart Mask 538,Beauty,PureBloom,1106.74,1988,3.33,2020-05-01
P1682,Mini T-Shirt 207,Fashion,UrbanWear,3293.56,752,4.11,2024-07-02
P1683,Mini Dumbbell 470,Sports,ProActive,3740.28,1875,4.55,2021-08-31
P1684,Classic Handbag 625,Fashion,Trendify,3399.84,1370,4.31,2024-10-16
P1685,Ultra Jeans 386,Fashion,UrbanWear,1100.26,267,4.52,2020-05-22
P1686,Prime Speaker 324,Electronics,SoundWave,14538.86,506,3.98,2023-09-18
P1687,Ultra Table 772,Home,Hearthstone,1814.76,1506,3.2,2022-12-12
P1688,Mini Moisturizer 788,Beauty,AuraSkin,972.79,944,4.38,2025-04-27
P1689,Mini Speaker 504,Electronics,NovaTech,14198.08,1573,4.03,2021-12-28
P1690,Pro CyclingHelmet 236,Sports,PeakGear,2440.41,1375,4.75,2019-09-30
P1691,Ultra Serum 712,Beauty,VelvetTouch,719.72,787,4.2,2023-01-04
P1692,Prime SofaCover 573,Home,Hearthstone,1377.92,671,4.53,2023-12-27
P1693,Ultra Moisturizer 911,Beauty,GlowMist,794.87,604,4.55,2024-12-28
P1694,Prime Tablet 995,Electronics,ElectroMax,18051.53,1465,3.79,2019-04-13
P1695,Classic Headphones 690,Electronics,Voltix,4351.15,344,3.24,2021-09-13
P1696,Prime SofaCover 979,Home,Hearthstone,14117.39,1916,4.64,2019-03-10
P1697,Pro Cooker 586,Home,Nestoria,3358.19,441,3.86,2020-10-27
P1698,Pro Moisturizer 613,Beauty,LuxeCare,2149.0,580,4.49,2021-10-16
P1699,Prime T-Shirt 986,Fashion,UrbanWear,2010.71,1642,4.35,2021-02-09
P1700,Classic Headphones 686,Electronics,PixelPro,13790.03,1622,4.55,2024-08-13
P1701,Mini Lamp 169,Home,Nestoria,5778.47,719,3.85,2020-10-29
P1702,Prime Lamp 236,Home,Nestoria,7772.75,929,4.41,2025-08-15
P1703,Smart Blender 923,Home,ComfortLiving,4613.41,782,4.29,2019-06-19
P1704,Pro Lamp 481,Home,Nestoria,11847.9,1107,4.11,2025-04-18
P1705,Prime T-Shirt 428,Fashion,VogueLane,503.4,59,4.75,2024-02-13
P1706,Prime Jeans 256,Fashion,UrbanWear,1580.02,953,4.63,2024-05-26
P1707,Mini Lamp 726,Home,Nestoria,4727.12,239,4.75,2022-04-17
P1708,Pro CyclingHelmet 765,Sports,Sportify,8009.01,975,4.59,2022-03-16
P1709,Classic Lipstick 792,Beauty,PureBloom,909.66,367,3.64,2024-01-11
P1710,Ultra CyclingHelmet 651,Sports,ProActive,3387.41,295,3.49,2024-11-05
P1711,Ultra Moisturizer 188,Beauty,LuxeCare,666.55,1146,4.64,2024-06-10
P1712,Mini Perfume 896,Beauty,PureBloom,2118.66,1072,4.06,2021-01-03
P1713,Classic Perfume 156,Beauty,VelvetTouch,1487.39,1603,3.65,2020-12-16
P1714,Prime Tablet 131,Electronics,NovaTech,11728.89,142,3.85,2021-12-08
P1715,Smart FaceWash 838,Beauty,PureBloom,612.73,146,4.28,2021-08-14
P1716,Prime WaterBottle 613,Sports,ProActive,7315.82,874,3.7,2020-03-18
P1717,Mini Blender 902,Home,Nestoria,11298.63,948,3.26,2022-10-03
P1718,Pro Lamp 415,Home,HomeEssence,11245.54,1347,4.7,2025-09-28
P1719,Classic Lamp 912,Home,Nestoria,3582.29,1671,3.49,2024-03-11
P1720,Pro Tablet 182,Electronics,SoundWave,8475.97,1566,4.76,2021-11-06
P1721,Ultra Lipstick 557,Beauty,PureBloom,558.8,1241,3.31,2020-06-05
P1722,Prime Speaker 525,Electronics,ElectroMax,8825.57,1313,3.22,2022-01-17
P1723,Classic Perfume 311,Beauty,AuraSkin,814.31,290,3.96,2021-02-15
P1724,Prime Serum 365,Beauty,GlowMist,945.84,1487,3.25,2019-09-09
P1725,Smart FaceWash 404,Beauty,VelvetTouch,1089.74,830,4.35,2022-09-20
P1726,Classic WaterBottle 666,Sports,PeakGear,10136.23,168,3.43,2024-12-10
P1727,Prime Blender 693,Home,HomeEssence,8331.36,188,4.3,2020-08-09
P1728,Pro T-Shirt 449,Fashion,UrbanWear,5285.56,571,3.25,2022-04-05
P1729,Prime Charger 269,Electronics,PixelPro,20408.56,761,3.32,2019-08-09
P1730,Pro Speaker 842,Electronics,Voltix,8429.45,329,3.88,2021-11-16
P1731,Mini RunningShoes 751,Sports,Sportify,1889.13,1115,4.69,2022-12-20
P1732,Mini Table 545,Home,HomeEssence,1043.49,1271,3.88,2022-02-11
P1733,Classic Lamp 658,Home,Hearthstone,1390.78,728,4.72,2023-02-06
P1734,Classic WaterBottle 300,Sports,PeakGear,1137.73,1890,4.44,2022-09-13
P1735,Prime Perfume 561,Beauty,GlowMist,2008.65,1673,4.24,2022-05-14
P1736,Ultra Table 945,Home,ComfortLiving,9458.21,765,4.49,2023-08-28
P1737,Pro YogaMat 789,Sports,Endura,6421.96,1814,3.57,2022-02-19
P1738,Ultra Lipstick 625,Beauty,AuraSkin,1407.97,1391,3.75,2024-05-04
P1739,Pro Handbag 291,Fashion,StyleHub,2962.11,796,3.69,2020-03-28
P1740,Pro Smartwatch 899,Electronics,Voltix,9408.55,890,4.76,2022-06-13
P1741,Smart CyclingHelmet 764,Sports,Endura,7244.54,1153,4.51,2021-12-30
P1742,Ultra Jacket 246,Fashion,SilkRoute,1736.18,1912,4.78,2024-04-15
P1743,Smart Headphones 650,Electronics,SoundWave,15350.13,1109,4.14,2025-06-16
P1744,Smart SofaCover 684,Home,Nestoria,6248.93,1770,3.35,2024-04-09
P1745,Ultra CyclingHelmet 944,Sports,ProActive,7238.71,90,4.46,2023-09-12
P1746,Prime Lamp 627,Home,CasaPro,4466.31,1941,4.67,2020-05-11
P1747,Pro Lipstick 154,Beauty,GlowMist,167.63,259,4.39,2019-09-07
P1748,Ultra Blender 776,Home,HomeEssence,10043.07,1837,3.68,2025-01-07
P1749,Mini Perfume 891,Beauty,VelvetTouch,928.49,339,4.34,2022-06-03
P1750,Smart Headphones 956,Electronics,SoundWave,14615.06,1001,4.37,2019-03-12
P1751,Classic Serum 295,Beauty,LuxeCare,2619.12,457,3.97,2020-11-04
P1752,Prime Jeans 375,Fashion,SilkRoute,907.19,863,4.8,2023-11-26
P1753,Prime Tablet 151,Electronics,SoundWave,1787.81,333,4.23,2022-01-03
P1754,Pro FaceWash 320,Beauty,AuraSkin,1398.22,808,4.75,2023-05-12
P1755,Ultra Handbag 455,Fashion,UrbanWear,3906.99,693,3.94,2020-02-08
P1756,Classic Jeans 853,Fashion,UrbanWear,931.23,524,3.82,2022-08-02
P1757,Prime Speaker 746,Electronics,SoundWave,13256.14,1124,4.71,2020-12-25
P1758,Pro CyclingHelmet 857,Sports,ProActive,9054.78,919,3.6,2024-06-18
P1759,Smart PowerBank 470,Electronics,SoundWave,3765.21,968,4.12,2019-11-20
P1760,Pro PowerBank 268,Electronics,ElectroMax,14140.05,1441,4.18,2019-01-02
P1761,Ultra Moisturizer 617,Beauty,GlowMist,2884.03,205,3.34,2025-03-27
P1762,Classic Jeans 984,Fashion,VogueLane,374.87,1656,3.58,2025-07-24
P1763,Pro Serum 807,Beauty,PureBloom,2230.58,1211,3.85,2025-06-29
P1764,Prime PowerBank 222,Electronics,ElectroMax,12686.11,562,4.48,2023-04-14
P1765,Pro Blender 526,Home,HomeEssence,13358.96,1082,4.44,2019-08-12
P1766,Ultra Smartwatch 160,Electronics,Voltix,16651.0,520,4.39,2020-02-01
P1767,Classic Charger 963,Electronics,ElectroMax,5650.48,1544,4.64,2023-12-10
P1768,Mini Dress 902,Fashion,StyleHub,468.76,1960,4.0,2025-03-31
P1769,Prime PowerBank 188,Electronics,PixelPro,14794.8,109,4.74,2024-07-05
P1770,Smart Jacket 418,Fashion,StyleHub,4344.28,1308,4.05,2019-03-15
P1771,Smart Headphones 333,Electronics,SoundWave,6304.84,1205,3.23,2019-02-02
P1772,Prime Speaker 954,Electronics,SoundWave,18921.05,1801,3.32,2020-09-06
P1773,Pro Lipstick 395,Beauty,VelvetTouch,818.72,1883,4.39,2022-06-24
P1774,Classic Moisturizer 482,Beauty,AuraSkin,697.59,1271,4.42,2022-06-21
P1775,Prime FaceWash 206,Beauty,GlowMist,423.41,1543,3.22,2024-09-23
P1776,Classic Jeans 963,Fashion,SilkRoute,2423.13,775,4.07,2019-10-16
P1777,Mini Jacket 799,Fashion,StyleHub,795.71,1468,4.76,2024-01-30
P1778,Prime PowerBank 812,Electronics,ElectroMax,17928.74,760,4.54,2024-01-17
P1779,Classic Perfume 602,Beauty,PureBloom,1662.08,946,3.71,2023-08-13
P1780,Pro TennisRacket 848,Sports,ProActive,2401.38,578,4.31,2020-12-20
P1781,Classic FaceWash 514,Beauty,VelvetTouch,2013.22,535,4.54,2019-01-13
P1782,Smart Lamp 998,Home,HomeEssence,4179.75,1393,4.1,2020-11-16
P1783,Smart Dumbbell 831,Sports,PeakGear,3644.83,1673,4.0,2021-06-11
P1784,Classic Smartwatch 320,Electronics,ElectroMax,12173.75,1376,4.16,2019-02-11
P1785,Pro Mask 778,Beauty,LuxeCare,1632.46,1692,3.99,2024-02-04
P1786,Ultra Smartwatch 860,Electronics,ElectroMax,9047.47,1292,3.71,2025-07-27
P1787,Ultra Serum 532,Beauty,LuxeCare,179.42,1911,3.43,2023-05-24
P1788,Ultra Moisturizer 617,Beauty,LuxeCare,214.38,1735,3.36,2023-06-19
P1789,Smart Moisturizer 793,Beauty,VelvetTouch,1401.12,1465,4.18,2025-09-17
P1790,Mini T-Shirt 628,Fashion,UrbanWear,2873.15,1137,4.13,2023-06-17
P1791,Smart Speaker 419,Electronics,NovaTech,10006.28,988,4.64,2021-11-17
P1792,Mini Charger 472,Electronics,NovaTech,8003.54,696,3.78,2019-11-04
P1793,Prime FaceWash 189,Beauty,PureBloom,1588.32,843,4.34,2024-09-15
P1794,Smart Moisturizer 557,Beauty,PureBloom,2467.63,131,4.77,2019-12-25
P1795,Pro Perfume 365,Beauty,PureBloom,1698.86,1389,3.97,2024-09-08
P1796,Ultra Headphones 416,Electronics,Voltix,14867.21,1195,3.3,2022-07-19
P1797,Smart Dress 117,Fashion,Trendify,1220.65,1940,4.62,2021-05-04
P1798,Classic TennisRacket 363,Sports,ProActive,1566.54,100,3.26,2025-07-15
P1799,Mini Charger 870,Electronics,Voltix,5599.96,1179,4.48,2019-03-12
P1800,Classic Blender 492,Home,CasaPro,10456.34,1639,3.83,2022-07-25
P1801,Pro WaterBottle 538,Sports,ProActive,8378.36,1450,3.67,2025-06-08
P1802,Classic Tablet 891,Electronics,Voltix,4140.97,433,4.66,2020-11-27
P1803,Smart Lamp 605,Home,ComfortLiving,4418.48,1270,4.5,2020-01-24
P1804,Classic Serum 342,Beauty,LuxeCare,379.16,168,4.65,2021-10-09
P1805,Pro Table 872,Home,Nestoria,2598.37,45,4.43,2019-04-25
P1806,Smart RunningShoes 912,Sports,Sportify,1915.16,1102,3.48,2025-01-05
P1807,Ultra Jacket 660,Fashion,Trendify,4064.53,1071,3.89,2022-03-12
P1808,Pro Mask 266,Beauty,LuxeCare,481.77,1783,4.09,2021-05-29
P1809,Prime Moisturizer 262,Beauty,AuraSkin,434.1,1665,4.07,2024-05-07
P1810,Smart Cooker 364,Home,Hearthstone,5038.69,704,3.93,2022-05-11
P1811,Prime Charger 286,Electronics,PixelPro,18003.73,1357,4.06,2021-08-08
P1812,Smart SofaCover 701,Home,ComfortLiving,10088.94,1888,4.49,2024-07-16
P1813,Smart Handbag 429,Fashion,VogueLane,354.08,1445,3.89,2020-12-10
P1814,Ultra Jeans 775,Fashion,UrbanWear,3170.05,337,3.65,2021-10-22
P1815,Mini YogaMat 456,Sports,ProActive,2237.1,870,4.08,2019-07-30
P1816,Classic Dumbbell 121,Sports,FitFlex,4211.55,73,4.13,2020-06-13
P1817,Prime Blender 104,Home,HomeEssence,4334.17,1005,4.1,2021-05-16
P1818,Mini Smartwatch 233,Electronics,Voltix,13985.48,1871,3.47,2024-05-16
P1819,Pro RunningShoes 957,Sports,PeakGear,4625.91,1254,4.31,2021-10-23
P1820,Mini T-Shirt 337,Fashion,SilkRoute,1202.41,65,3.22,2024-05-24
P1821,Mini YogaMat 905,Sports,FitFlex,3716.23,1824,4.8,2025-07-26
P1822,Pro Table 151,Home,Hearthstone,5906.53,853,4.67,2019-07-06
P1823,Classic Smartwatch 835,Electronics,ElectroMax,9557.6,764,4.79,2019-09-13
P1824,Ultra Dress 837,Fashion,StyleHub,3161.15,1545,3.37,2022-07-18
P1825,Mini WaterBottle 385,Sports,PeakGear,10819.94,1408,3.91,2023-10-13
P1826,Ultra Lipstick 772,Beauty,GlowMist,1391.0,1271,4.68,2025-09-02
P1827,Smart SofaCover 409,Home,Nestoria,7177.64,170,4.39,2019-07-12
P1828,Pro Jeans 511,Fashion,Trendify,4398.0,544,3.22,2022-10-18
P1829,Ultra Smartwatch 838,Electronics,NovaTech,23201.85,1329,3.64,2021-06-25
P1830,Smart CyclingHelmet 212,Sports,Endura,1538.88,1068,4.42,2022-10-16
P1831,Classic TennisRacket 217,Sports,Sportify,3266.01,476,3.83,2023-05-17
P1832,Classic Moisturizer 385,Beauty,PureBloom,831.13,1433,3.35,2025-02-17
P1833,Smart Headphones 519,Electronics,SoundWave,5317.9,543,4.74,2025-05-17
P1834,Prime SofaCover 722,Home,CasaPro,8083.15,667,3.3,2024-01-18
P1835,Ultra RunningShoes 993,Sports,FitFlex,5268.72,751,4.16,2021-11-16
P1836,Pro YogaMat 390,Sports,PeakGear,473.6,1201,3.72,2025-01-24
P1837,Classic Tablet 321,Electronics,ElectroMax,5435.21,344,3.82,2023-04-26
P1838,Prime Vacuum 824,Home,CasaPro,5155.82,881,3.64,2024-10-14
P1839,Mini PowerBank 212,Electronics,SoundWave,2208.75,667,4.17,2019-04-15
P1840,Ultra Dumbbell 841,Sports,Endura,5268.03,174,4.04,2023-11-16
P1841,Ultra FaceWash 351,Beauty,PureBloom,1971.57,1122,4.02,2020-05-23
P1842,Prime Tablet 859,Electronics,PixelPro,9514.12,1225,3.94,2021-06-11
P1843,Prime Smartwatch 223,Electronics,PixelPro,11780.92,1114,3.38,2020-04-21
P1844,Mini Jacket 200,Fashion,StyleHub,4346.41,259,3.62,2024-04-02
P1845,Smart Lipstick 990,Beauty,GlowMist,1468.43,189,3.49,2021-11-17
P1846,Classic Cooker 916,Home,ComfortLiving,10546.6,1174,4.57,2019-03-15
P1847,Smart Tablet 999,Electronics,NovaTech,12768.83,348,4.24,2023-03-13
P1848,Mini Sneakers 352,Fashion,UrbanWear,4119.88,1192,4.76,2019-07-17
P1849,Mini Mask 511,Beauty,VelvetTouch,2032.38,492,3.37,2022-08-06
P1850,Classic Perfume 109,Beauty,AuraSkin,237.39,1550,3.29,2024-04-20
P1851,Pro Perfume 329,Beauty,AuraSkin,1576.55,284,4.79,2024-02-26
P1852,Mini Speaker 311,Electronics,PixelPro,14454.3,1288,4.73,2020-12-11
P1853,Ultra FaceWash 168,Beauty,PureBloom,1250.61,532,4.7,2024-01-28
P1854,Prime Smartwatch 231,Electronics,SoundWave,4037.4,664,4.58,2021-07-01
P1855,Prime PowerBank 582,Electronics,NovaTech,16732.44,762,3.55,2020-04-08
P1856,Mini Charger 813,Electronics,NovaTech,11061.8,943,3.74,2020-03-12
P1857,Classic Dumbbell 343,Sports,Sportify,7836.96,849,3.61,2024-11-03
P1858,Mini Perfume 298,Beauty,GlowMist,2474.75,1130,4.34,2024-10-04
P1859,Smart Headphones 624,Electronics,PixelPro,3605.27,1002,3.62,2019-12-25
P1860,Smart Jeans 206,Fashion,Trendify,1409.34,960,4.12,2019-10-24
P1861,Ultra TennisRacket 826,Sports,Sportify,3903.97,1456,3.8,2022-11-09
P1862,Mini T-Shirt 204,Fashion,StyleHub,5193.67,1417,3.63,2023-12-26
P1863,Ultra SofaCover 838,Home,Nestoria,708.96,264,3.57,2024-01-18
P1864,Mini Charger 333,Electronics,PixelPro,18979.07,173,4.5,2024-01-24
P1865,Smart T-Shirt 424,Fashion,UrbanWear,6294.57,1260,4.69,2025-06-27
P1866,Mini Jacket 539,Fashion,UrbanWear,1073.97,191,4.0,2021-10-02
P1867,Smart Headphones 727,Electronics,SoundWave,20430.79,380,4.24,2019-07-11
P1868,Ultra Lamp 527,Home,Hearthstone,5160.87,431,3.96,2021-01-13
P1869,Prime Dress 335,Fashion,StyleHub,4490.95,629,3.63,2025-02-05
P1870,Mini CyclingHelmet 712,Sports,FitFlex,3544.63,1171,3.76,2025-09-07
P1871,Classic T-Shirt 362,Fashion,VogueLane,4723.52,530,3.93,2025-07-11
P1872,Mini Headphones 844,Electronics,SoundWave,9214.47,334,3.54,2021-12-27
P1873,Ultra Cooker 564,Home,Hearthstone,4698.95,1593,4.19,2022-06-25
P1874,Smart Table 368,Home,ComfortLiving,5760.82,777,4.35,2024-05-18
P1875,Pro Smartwatch 187,Electronics,Voltix,5850.66,1928,4.43,2021-05-16
P1876,Ultra RunningShoes 475,Sports,Sportify,7592.89,1712,3.53,2020-12-08
P1877,Mini PowerBank 753,Electronics,PixelPro,14065.48,1746,4.18,2021-05-25
P1878,Classic Lamp 264,Home,Nestoria,14717.8,178,4.42,2025-07-12
P1879,Pro Dress 800,Fashion,VogueLane,694.03,906,3.58,2024-08-11
P1880,Prime Cooker 447,Home,Hearthstone,6312.8,272,3.94,2024-08-19
P1881,Prime Lamp 264,Home,Nestoria,9400.7,1465,3.48,2021-07-31
P1882,Ultra RunningShoes 992,Sports,FitFlex,7051.98,1233,3.92,2021-04-13
P1883,Ultra Charger 494,Electronics,SoundWave,12175.51,256,4.25,2020-07-26
P1884,Prime Smartwatch 762,Electronics,ElectroMax,23692.94,1794,4.17,2019-08-18
P1885,Classic WaterBottle 829,Sports,PeakGear,2141.74,337,4.35,2022-06-18
P1886,Mini PowerBank 901,Electronics,PixelPro,12638.93,1426,4.08,2025-03-13
P1887,Prime Jacket 559,Fashion,StyleHub,4233.57,998,3.55,2022-04-17
P1888,Pro RunningShoes 781,Sports,Endura,1049.26,1877,3.5,2020-04-29
P1889,Pro Sneakers 801,Fashion,Trendify,2105.31,973,4.22,2023-11-16
P1890,Smart Vacuum 744,Home,ComfortLiving,3377.17,676,4.72,2024-07-15
P1891,Ultra Sneakers 427,Fashion,UrbanWear,1250.5,1594,4.45,2025-03-09
P1892,Ultra Blender 257,Home,ComfortLiving,4206.64,427,4.36,2019-08-09
P1893,Pro FaceWash 614,Beauty,LuxeCare,2688.54,1089,4.21,2025-04-08
P1894,Classic FaceWash 641,Beauty,VelvetTouch,1098.84,368,4.05,2022-03-13
P1895,Smart Cooker 278,Home,HomeEssence,6654.31,885,4.53,2021-08-14
P1896,Mini Mask 265,Beauty,GlowMist,185.57,1677,4.22,2022-12-02
P1897,Prime Smartwatch 400,Electronics,Voltix,17385.61,906,3.96,2025-04-16
P1898,Smart RunningShoes 620,Sports,FitFlex,8021.79,349,4.61,2022-04-27
P1899,Classic RunningShoes 748,Sports,Endura,2835.0,1760,4.41,2024-10-23
P1900,Classic Lipstick 967,Beauty,VelvetTouch,1344.25,234,4.7,2021-03-28
P1901,Smart Mask 164,Beauty,AuraSkin,823.23,482,3.57,2025-07-11
P1902,Prime SofaCover 202,Home,Nestoria,10672.32,1026,3.68,2024-03-28
P1903,Mini Lipstick 204,Beauty,VelvetTouch,2631.55,902,4.09,2023-09-13
P1904,Smart Jacket 403,Fashion,StyleHub,758.91,755,4.14,2023-03-02
P1905,Smart Jacket 220,Fashion,Trendify,2613.96,1499,4.38,2020-12-10
P1906,Smart Blender 972,Home,CasaPro,13398.84,1607,3.63,2019-10-04
P1907,Smart Blender 191,Home,CasaPro,1392.45,1147,3.35,2022-07-07
P1908,Mini Moisturizer 702,Beauty,AuraSkin,2228.68,353,3.61,2025-01-16
P1909,Mini Handbag 108,Fashion,Trendify,467.91,743,3.92,2021-03-01
P1910,Pro Lipstick 381,Beauty,PureBloom,2835.41,1288,3.71,2022-04-11
P1911,Mini FaceWash 740,Beauty,VelvetTouch,1540.52,1605,4.41,2021-08-22
P1912,Prime PowerBank 126,Electronics,ElectroMax,12043.8,566,3.76,2025-07-12
